formulary_name,med_name_generic,med_action_dose_unit,volume_given,volume_unit,volume_numeric,count
MANNITOL 20 % IV SOLN,Mannitol,g,60,g,60,12
MANNITOL 20 % IV SOLN,Mannitol,g,100,g,100,928
MANNITOL 20 % IV SOLN,Mannitol,g,12.5,g,12.5,5
MANNITOL 20 % IV SOLN,Mannitol,g,120,g,120,2
MANNITOL 20 % IV SOLN,Mannitol,g,125,g,125,2
MANNITOL 20 % IV SOLN,Mannitol,g,140,g,140,1
MANNITOL 20 % IV SOLN,Mannitol,g,142,g,142,1
MANNITOL 20 % IV SOLN,Mannitol,g,1,g/kg,1,13
MANNITOL 20 % IV SOLN,Mannitol,g,2,g,2,1
MANNITOL 20 % IV SOLN,Mannitol,g,20,g,20,2
MANNITOL 20 % IV SOLN,Mannitol,g,150,g,150,1
MANNITOL 20 % IV SOLN,Mannitol,g,25,g,25,20
MANNITOL 20 % IV SOLN,Mannitol,g,40,g,40,1
MANNITOL 20 % IV SOLN,Mannitol,g,41,g,41,2
MANNITOL 20 % IV SOLN,Mannitol,g,50,g,50,155
MANNITOL 25 % IV SOLN,Mannitol,g,90,g,90,1
MANNITOL 25 % IV SOLN,Mannitol,g,90.5,g,90.5,1
MANNITOL 25 % IV SOLN,Mannitol,g,100,g,100,1
MANNITOL 25 % IV SOLN,Mannitol,g,70,g,70,1
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,16,g,16,1
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,2,g/m2,2,1
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,3,g/m2,3,2
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,3600,mg,3600,1
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,4,g/m2,4,1
METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,Methotrexate Sodium,mg,8,g/m2,8,31
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,320,mg,320,1
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,70,mg,70,2
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,50,mg/m2,50,5
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,50,mg,50,42
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,25,mg/m2,25,14
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,.5,mg/kg,.5,1
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,1,mg/kg,1,1
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,1,mg,1,1
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mg,100,mg,100,1
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mL,50,mg,50,2
METHYLENE BLUE 50 MG/10ML IV SOLN,Methylene Blue (Antidote),mL,25,mg/m2,25,1
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR,methylPREDNISolone Sodium Succ,mg,60,mg,60,1
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR,methylPREDNISolone Sodium Succ,mg,125,mg,125,3
METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN,Metoclopramide HCl,mg,10,mg,10,5
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,50,mg,50,1
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,4,mg,4,2
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,3.75,mg,3.75,1
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,3,mg,3,4
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,25,mg,25,54
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,20,mg,20,199
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,7.5,mg,7.5,173
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,5,mg,5,20556
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,15,mg,15,143
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,12.5,mg,12.5,90
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,10,mg,10,2329
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,1.25,mg,1.25,2
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,1,mg,1,162
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,.5,mg,.5,2
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,2,mg,2,24
METOPROLOL TARTRATE 5 MG/5ML IV SOLN,Metoprolol Tartrate,mg,2.5,mg,2.5,2843
METRONIDAZOLE 500 MG/100ML IV SOLN,metroNIDAZOLE,mg,500,mg,500,9445
METRONIDAZOLE 500 MG/100ML IV SOLN,metroNIDAZOLE,g,500,mg,500,5
METRONIDAZOLE IN NACL 5-0.79 MG/ML-% IV SOLN,metroNIDAZOLE in NaCl,mg,500,mg,500,34558
METRONIDAZOLE IN NACL 500-0.79 MG/100ML-% IV SOLN,metroNIDAZOLE in NaCl,mg,500,mg,500,35841
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,.05-.15,mg/kg/hr,.05-.15,70
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,.02-.1,mg/kg/hr,.02-.1,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,80,mg/hr,80,5
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,8,mg/hr,8,54
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,7.8,mg/hr,7.8,6
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,6,mg/hr,6,84
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,5,mg/hr,5,91
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,40,mg/hr,40,53
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,4-20,mg/hr,4-20,16
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,4,mg/hr,4,18
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,38,mg/hr,38,26
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,35,mg/hr,35,16
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,3,mg/hr,3,23
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,25,mg/hr,25,3
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,.05-.3,mg/kg/hr,.05-.3,27
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,20,mg/hr,20,48
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-30,mg/hr,0-30,212
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,.2,mg/kg/hr,.2,4
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2.5,mg/hr,2.5,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,8,mg/hr,8,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,6,mg/hr,6,3
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,2-20,mg/hr,2-20,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,2-10,mg/hr,2-10,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,2,mg/hr,2,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,16,mg/hr,16,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,.15,mg/kg/hr,.15,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,15,mg/hr,15,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,1,mg/hr,1,4
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-50,mg/hr,0-50,4
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-5,mg/hr,0-5,11
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-4,mg/hr,0-4,4
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-3,mg/hr,0-3,8
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-15,mg/hr,0-15,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,0-10,mg/hr,0-10,46
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/kg/hr,1-10,mg/hr,1-10,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2.4,mg/hr,2.4,10
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-15,mg/hr,0-15,132
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2-20,mg/hr,2-20,20
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-22,mg/hr,0-22,57
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-20,mg/hr,0-20,622
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-2,mg/hr,0-2,104
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-12,mg/hr,0-12,27
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-100,mg/hr,0-100,73
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-10,mg/hr,0-10,2839
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-25,mg/hr,0-25,231
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-1,mg/hr,0-1,3
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.5-10,mg/hr,.5-10,4
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.5,mg/hr,.5,7
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.2,mg/kg/hr,.2,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2-5,mg/hr,2-5,2
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.02-.1,mg/kg/hr,.02-.1,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg,0-15,mg/hr,0-15,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.5-2,mg/hr,.5-2,3
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-3,mg/hr,0-3,363
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,.05-.3,mg/kg/hr,.05-.3,25
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-40,mg/hr,0-40,96
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-4,mg/hr,0-4,42
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2-10,mg/hr,2-10,27
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,2,mg/hr,2,235
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,16,mg/hr,16,6
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,15,mg/hr,15,29
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,12,mg/hr,12,8
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,10,mg/hr,10,85
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,1-10,mg/hr,1-10,38
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,18,mg/hr,18,52
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-80,mg/hr,0-80,1
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-8,mg/hr,0-8,56
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-5,mg/hr,0-5,1688
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-7,mg/hr,0-7,48
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-6,mg/hr,0-6,11
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,0-50,mg/hr,0-50,837
MIDAZOLAM 100 MG/100ML IV SOLN,Midazolam,mg/hr,1,mg/hr,1,346
MIDAZOLAM HCL 2 MG/2ML IJ SOLN,Midazolam HCl,mg,.5,mg,.5,1
MIDAZOLAM HCL 5 MG/ML IJ SOLN,Midazolam HCl,mg,20,mg,20,1
MIDAZOLAM HCL 50 MG/10ML IJ SOLN,Midazolam HCl,mg,750,mg,750,85
MIDAZOLAM HCL 50 MG/10ML IJ SOLN,Midazolam HCl,mg,3,mg,3,1
MIDAZOLAM HCL 50 MG/10ML IJ SOLN,Midazolam HCl,mg,5,mg,5,2
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,3,mg/hr,3,10
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,5,mg/hr,5,2
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-10,mg/hr,0-10,1
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,40,mg/hr,40,1
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,4,mg/hr,4,10
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,30,mg/hr,30,28
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2,mg/hr,2,15
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-25,mg/hr,0-25,5
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,1,mg/hr,1,41
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-6,mg/hr,0-6,13
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-50,mg/hr,0-50,27
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-40,mg/hr,0-40,7
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-10,mg/hr,0-10,278
MIDAZOLAM HCL-SODIUM CHLORIDE 100-0.8 MG/100ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,1-10,mg/hr,1-10,5
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,4.5,mg/hr,4.5,19
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,4,mg/hr,4,23
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,35,mg/hr,35,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,3,mg/hr,3,5
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2.5,mg/hr,2.5,16
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,20,mg/hr,20,46
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2-30,mg/hr,2-30,5
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2-10,mg/hr,2-10,13
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,40,mg/hr,40,23
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,25,mg/hr,25,5
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,5,mg/hr,5,37
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2,mg/kg/hr,2,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,6,mg/hr,6,3
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,.05-.1,mg/kg/hr,.05-.1,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,.05-.3,mg/kg/hr,.05-.3,321
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,.1,mg/kg/hr,.1,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,.3,mg/kg/hr,.3,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-.5,mg/hr,0-.5,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-10,mg/hr,0-10,8
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-3,mg/hr,0-3,2
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-50,mg/hr,0-50,2
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,2,mg/kg/hr,2,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,50,mg/hr,50,1
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,2,mg/hr,2,134
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/kg/hr,0-5,mg/hr,0-5,4
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,10,mg/hr,10,77
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,.05-.3,mg/kg/hr,.05-.3,4
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,.1,mg/kg/hr,.1,3
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,.3,mg/kg/hr,.3,4
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,.5,mg/hr,.5,3
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-.5,mg/hr,0-.5,206
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-1,mg/hr,0-1,52
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-10,mg/hr,0-10,2088
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-12,mg/hr,0-12,17
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-15,mg/hr,0-15,88
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-2,mg/hr,0-2,100
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-25,mg/hr,0-25,17
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,15,mg/hr,15,9
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-30,mg/hr,0-30,5
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-4,mg/hr,0-4,78
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-5,mg/hr,0-5,2051
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-50,mg/hr,0-50,236
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-6,mg/hr,0-6,123
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-60,mg/hr,0-60,21
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-8,mg/hr,0-8,94
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,1,mg/hr,1,72
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,0-3,mg/hr,0-3,587
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,1-10,mg/hr,1-10,9
MIDAZOLAM HCL-SODIUM CHLORIDE 50-0.8 MG/50ML-% IV SOLN,Midazolam HCl-Sodium Chloride,mg/hr,1.5,mg/hr,1.5,4
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,1.5,mcg/kg/min,1.5,91
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,1,mcg/kg/min,1,44
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.5,mcg/kg/min,.5,68
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.375,mcg/kg/min,.375,170
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.1,mcg/kg/min,.1,33
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.25,mcg/kg/min,.25,413
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.2,mcg/kg/min,.2,409
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.125,mcg/kg/min,.125,428
MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.34,mcg/kg/min,.34,1
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,7500,mcg,7500,1
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mg,5,mg,5,2
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,5000,mcg,5000,1
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,4000,mcg,4000,1
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,25,mcg/kg,25,4
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,.375,mcg/kg,.375,1
MILRINONE LACTATE 10 MG/10ML IV SOLN,Milrinone Lactate,mcg,50,mcg/kg,50,11
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.6,mcg/kg/min,.6,40
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.0625,mcg/kg/min,.0625,3
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.1,mcg/kg/min,.1,13
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.125,mcg/kg/min,.125,1488
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.2,mcg/kg/min,.2,481
MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,Milrinone Lactate in Dextrose,mcg/kg/min,.25,mcg/kg/min,.25,865
