"quan_deyo","ICD9"
"Cancer","14502"
"Cancer","14503"
"Cancer","14504"
"Cancer","14505"
"Cancer","14506"
"Cancer","14507"
"Cancer","14508"
"Cancer","14509"
"Cancer","1451"
"Cancer","14510"
"Cancer","14511"
"Cancer","14512"
"Cancer","14513"
"Cancer","14514"
"Cancer","14515"
"Cancer","14516"
"Cancer","14517"
"Cancer","14518"
"Cancer","14519"
"Cancer","1452"
"Cancer","14520"
"Cancer","14521"
"Cancer","14522"
"Cancer","14523"
"Cancer","14524"
"Cancer","14525"
"Cancer","14526"
"Cancer","14527"
"Cancer","14528"
"Cancer","14529"
"Cancer","1453"
"Cancer","14530"
"Cancer","14531"
"Cancer","14532"
"Cancer","14533"
"Cancer","14534"
"Cancer","14535"
"Cancer","14536"
"Cancer","14537"
"Cancer","14538"
"Cancer","14539"
"Cancer","1454"
"Cancer","14540"
"Cancer","14541"
"Cancer","14542"
"Cancer","14543"
"Cancer","14544"
"Cancer","14545"
"Cancer","14546"
"Cancer","14547"
"Cancer","14548"
"Cancer","14549"
"Cancer","1455"
"Cancer","14550"
"Cancer","14551"
"Cancer","14552"
"Cancer","14553"
"Cancer","14554"
"Cancer","14555"
"Cancer","14556"
"Cancer","14557"
"Cancer","14558"
"Cancer","14559"
"Cancer","1456"
"Cancer","14560"
"Cancer","14561"
"Cancer","14562"
"Cancer","14563"
"Cancer","14564"
"Cancer","14565"
"Cancer","14566"
"Cancer","14567"
"Cancer","14568"
"Cancer","14569"
"Cancer","1457"
"Cancer","14570"
"Cancer","14571"
"Cancer","14572"
"Cancer","14573"
"Cancer","14574"
"Cancer","14575"
"Cancer","14576"
"Cancer","14577"
"Cancer","14578"
"Cancer","14579"
"Cancer","1458"
"Cancer","14580"
"Cancer","14581"
"Cancer","14582"
"Cancer","14583"
"Cancer","14584"
"Cancer","14585"
"Cancer","14586"
"Cancer","14587"
"Cancer","14588"
"Cancer","14589"
"Cancer","1459"
"Cancer","14590"
"Cancer","14591"
"Cancer","14592"
"Cancer","14593"
"Cancer","14594"
"Cancer","14595"
"Cancer","14596"
"Cancer","14597"
"Cancer","14598"
"Cancer","14599"
"Cancer","146"
"Cancer","1460"
"Cancer","14600"
"Cancer","14601"
"Cancer","14602"
"Cancer","14603"
"Cancer","14604"
"Cancer","14605"
"Cancer","14606"
"Cancer","14607"
"Cancer","14608"
"Cancer","14609"
"Cancer","1461"
"Cancer","14610"
"Cancer","14611"
"Cancer","14612"
"Cancer","14613"
"Cancer","14614"
"Cancer","14615"
"Cancer","14616"
"Cancer","14617"
"Cancer","14618"
"Cancer","14619"
"Cancer","1462"
"Cancer","14620"
"Cancer","14621"
"Cancer","14622"
"Cancer","14623"
"Cancer","14624"
"Cancer","14625"
"Cancer","14626"
"Cancer","14627"
"Cancer","14628"
"Cancer","14629"
"Cancer","1463"
"Cancer","14630"
"Cancer","14631"
"Cancer","14632"
"Cancer","14633"
"Cancer","14634"
"Cancer","14635"
"Cancer","14636"
"Cancer","14637"
"Cancer","14638"
"Cancer","14639"
"Cancer","1464"
"Cancer","14640"
"Cancer","14641"
"Cancer","14642"
"Cancer","14643"
"Cancer","14644"
"Cancer","14645"
"Cancer","14646"
"Cancer","14647"
"Cancer","14648"
"Cancer","14649"
"Cancer","1465"
"Cancer","14650"
"Cancer","14651"
"Cancer","14652"
"Cancer","14653"
"Cancer","14654"
"Cancer","14655"
"Cancer","14656"
"Cancer","14657"
"Cancer","14658"
"Cancer","14659"
"Cancer","1466"
"Cancer","14660"
"Cancer","14661"
"Cancer","14662"
"Cancer","14663"
"Cancer","14664"
"Cancer","14665"
"Cancer","14666"
"Cancer","14667"
"Cancer","14668"
"Cancer","14669"
"Cancer","1467"
"Cancer","14670"
"Cancer","14671"
"Cancer","14672"
"Cancer","14673"
"Cancer","14674"
"Cancer","14675"
"Cancer","14676"
"Cancer","14677"
"Cancer","14678"
"Cancer","14679"
"Cancer","1468"
"Cancer","14680"
"Cancer","14681"
"Cancer","14682"
"Cancer","14683"
"Cancer","14684"
"Cancer","14685"
"Cancer","14686"
"Cancer","14687"
"Cancer","14688"
"Cancer","14689"
"Cancer","1469"
"Cancer","14690"
"Cancer","14691"
"Cancer","14692"
"Cancer","14693"
"Cancer","14694"
"Cancer","14695"
"Cancer","14696"
"Cancer","14697"
"Cancer","14698"
"Cancer","14699"
"Cancer","147"
"Cancer","1470"
"Cancer","14700"
"Cancer","14701"
"Cancer","14702"
"Cancer","14703"
"Cancer","14704"
"Cancer","14705"
"Cancer","14706"
"Cancer","14707"
"Cancer","14708"
"Cancer","14709"
"Cancer","1471"
"Cancer","14710"
"Cancer","14711"
"Cancer","14712"
"Cancer","14713"
"Cancer","14714"
"Cancer","14715"
"Cancer","14716"
"Cancer","14717"
"Cancer","14718"
"Cancer","14719"
"Cancer","1472"
"Cancer","14720"
"Cancer","14721"
"Cancer","14722"
"Cancer","14723"
"Cancer","14724"
"Cancer","14725"
"Cancer","14726"
"Cancer","14727"
"Cancer","14728"
"Cancer","14729"
"Cancer","1473"
"Cancer","14730"
"Cancer","14731"
"Cancer","14732"
"Cancer","14733"
"Cancer","14734"
"Cancer","14735"
"Cancer","14736"
"Cancer","14737"
"Cancer","14738"
"Cancer","14739"
"Cancer","1474"
"Cancer","14740"
"Cancer","14741"
"Cancer","14742"
"Cancer","14743"
"Cancer","14744"
"Cancer","14745"
"Cancer","14746"
"Cancer","14747"
"Cancer","14748"
"Cancer","14749"
"Cancer","1475"
"Cancer","14750"
"Cancer","14751"
"Cancer","14752"
"Cancer","14753"
"Cancer","14754"
"Cancer","14755"
"Cancer","14756"
"Cancer","14757"
"Cancer","14758"
"Cancer","14759"
"Cancer","1476"
"Cancer","14760"
"Cancer","14761"
"Cancer","14762"
"Cancer","14763"
"Cancer","14764"
"Cancer","14765"
"Cancer","14766"
"Cancer","14767"
"Cancer","14768"
"Cancer","14769"
"Cancer","1477"
"Cancer","14770"
"Cancer","14771"
"Cancer","14772"
"Cancer","14773"
"Cancer","14774"
"Cancer","14775"
"Cancer","14776"
"Cancer","14777"
"Cancer","14778"
"Cancer","14779"
"Cancer","1478"
"Cancer","14780"
"Cancer","14781"
"Cancer","14782"
"Cancer","14783"
"Cancer","14784"
"Cancer","14785"
"Cancer","14786"
"Cancer","14787"
"Cancer","14788"
"Cancer","14789"
"Cancer","1479"
"Cancer","14790"
"Cancer","14791"
"Cancer","14792"
"Cancer","14793"
"Cancer","14794"
"Cancer","14795"
"Cancer","14796"
"Cancer","14797"
"Cancer","14798"
"Cancer","14799"
"Cancer","148"
"Cancer","1480"
"Cancer","14800"
"Cancer","14801"
"Cancer","14802"
"Cancer","14803"
"Cancer","14804"
"Cancer","14805"
"Cancer","14806"
"Cancer","14807"
"Cancer","14808"
"Cancer","14809"
"Cancer","1481"
"Cancer","14810"
"Cancer","14811"
"Cancer","14812"
"Cancer","14813"
"Cancer","14814"
"Cancer","14815"
"Cancer","14816"
"Cancer","14817"
"Cancer","14818"
"Cancer","14819"
"Cancer","1482"
"Cancer","14820"
"Cancer","14821"
"Cancer","14822"
"Cancer","14823"
"Cancer","14824"
"Cancer","14825"
"Cancer","14826"
"Cancer","14827"
"Cancer","14828"
"Cancer","14829"
"Cancer","1483"
"Cancer","14830"
"Cancer","14831"
"Cancer","14832"
"Cancer","14833"
"Cancer","14834"
"Cancer","14835"
"Cancer","14836"
"Cancer","14837"
"Cancer","14838"
"Cancer","14839"
"Cancer","1484"
"Cancer","14840"
"Cancer","14841"
"Cancer","14842"
"Cancer","14843"
"Cancer","14844"
"Cancer","14845"
"Cancer","14846"
"Cancer","14847"
"Cancer","14848"
"Cancer","14849"
"Cancer","1485"
"Cancer","14850"
"Cancer","14851"
"Cancer","14852"
"Cancer","14853"
"Cancer","14854"
"Cancer","14855"
"Cancer","14856"
"Cancer","14857"
"Cancer","14858"
"Cancer","14859"
"Cancer","1486"
"Cancer","14860"
"Cancer","14861"
"Cancer","14862"
"Cancer","14863"
"Cancer","14864"
"Cancer","14865"
"Cancer","14866"
"Cancer","14867"
"Cancer","14868"
"Cancer","14869"
"Cancer","1487"
"Cancer","14870"
"Cancer","14871"
"Cancer","14872"
"Cancer","14873"
"Cancer","14874"
"Cancer","14875"
"Cancer","14876"
"Cancer","14877"
"Cancer","14878"
"Cancer","14879"
"Cancer","1488"
"Cancer","14880"
"Cancer","14881"
"Cancer","14882"
"Cancer","14883"
"Cancer","14884"
"Cancer","14885"
"Cancer","14886"
"Cancer","14887"
"Cancer","14888"
"Cancer","14889"
"Cancer","1489"
"Cancer","14890"
"Cancer","14891"
"Cancer","14892"
"Cancer","14893"
"Cancer","14894"
"Cancer","14895"
"Cancer","14896"
"Cancer","14897"
"Cancer","14898"
"Cancer","14899"
"Cancer","149"
"Cancer","1490"
"Cancer","14900"
"Cancer","14901"
"Cancer","14902"
"Cancer","14903"
"Cancer","14904"
"Cancer","14905"
"Cancer","14906"
"Cancer","14907"
"Cancer","14908"
"Cancer","14909"
"Cancer","1491"
"Cancer","14910"
"Cancer","14911"
"Cancer","14912"
"Cancer","14913"
"Cancer","14914"
"Cancer","14915"
"Cancer","14916"
"Cancer","14917"
"Cancer","14918"
"Cancer","14919"
"Cancer","1492"
"Cancer","14920"
"Cancer","14921"
"Cancer","14922"
"Cancer","14923"
"Cancer","14924"
"Cancer","14925"
"Cancer","14926"
"Cancer","14927"
"Cancer","14928"
"Cancer","14929"
"Cancer","1493"
"Cancer","14930"
"Cancer","14931"
"Cancer","14932"
"Cancer","14933"
"Cancer","14934"
"Cancer","14935"
"Cancer","14936"
"Cancer","14937"
"Cancer","14938"
"Cancer","14939"
"Cancer","1494"
"Cancer","14940"
"Cancer","14941"
"Cancer","14942"
"Cancer","14943"
"Cancer","14944"
"Cancer","14945"
"Cancer","14946"
"Cancer","14947"
"Cancer","14948"
"Cancer","14949"
"Cancer","1495"
"Cancer","14950"
"Cancer","14951"
"Cancer","14952"
"Cancer","14953"
"Cancer","14954"
"Cancer","14955"
"Cancer","14956"
"Cancer","14957"
"Cancer","14958"
"Cancer","14959"
"Cancer","1496"
"Cancer","14960"
"Cancer","14961"
"Cancer","14962"
"Cancer","14963"
"Cancer","14964"
"Cancer","14965"
"Cancer","14966"
"Cancer","14967"
"Cancer","14968"
"Cancer","14969"
"Cancer","1497"
"Cancer","14970"
"Cancer","14971"
"Cancer","14972"
"Cancer","14973"
"Cancer","14974"
"Cancer","14975"
"Cancer","14976"
"Cancer","14977"
"Cancer","14978"
"Cancer","14979"
"Cancer","1498"
"Cancer","14980"
"Cancer","14981"
"Cancer","14982"
"Cancer","14983"
"Cancer","14984"
"Cancer","14985"
"Cancer","14986"
"Cancer","14987"
"Cancer","14988"
"Cancer","14989"
"Cancer","1499"
"Cancer","14990"
"Cancer","14991"
"Cancer","14992"
"Cancer","14993"
"Cancer","14994"
"Cancer","14995"
"Cancer","14996"
"Cancer","14997"
"Cancer","14998"
"Cancer","14999"
"Cancer","150"
"Cancer","1500"
"Cancer","15000"
"Cancer","15001"
"Cancer","15002"
"Cancer","15003"
"Cancer","15004"
"Cancer","15005"
"Cancer","15006"
"Cancer","15007"
"Cancer","15008"
"Cancer","15009"
"Cancer","1501"
"Cancer","15010"
"Cancer","15011"
"Cancer","15012"
"Cancer","15013"
"Cancer","15014"
"Cancer","15015"
"Cancer","15016"
"Cancer","15017"
"Cancer","15018"
"Cancer","15019"
"Cancer","1502"
"Cancer","15020"
"Cancer","15021"
"Cancer","15022"
"Cancer","15023"
"Cancer","15024"
"Cancer","15025"
"Cancer","15026"
"Cancer","15027"
"Cancer","15028"
"Cancer","15029"
"Cancer","1503"
"Cancer","15030"
"Cancer","15031"
"Cancer","15032"
"Cancer","15033"
"Cancer","15034"
"Cancer","15035"
"Cancer","15036"
"Cancer","15037"
"Cancer","15038"
"Cancer","15039"
"Cancer","1504"
"Cancer","15040"
"Cancer","15041"
"Cancer","15042"
"Cancer","15043"
"Cancer","15044"
"Cancer","15045"
"Cancer","15046"
"Cancer","15047"
"Cancer","15048"
"Cancer","15049"
"Cancer","1505"
"Cancer","15050"
"Cancer","15051"
"Cancer","15052"
"Cancer","15053"
"Cancer","15054"
"Cancer","15055"
"Cancer","15056"
"Cancer","15057"
"Cancer","15058"
"Cancer","15059"
"Cancer","1506"
"Cancer","15060"
"Cancer","15061"
"Cancer","15062"
"Cancer","15063"
"Cancer","15064"
"Cancer","15065"
"Cancer","15066"
"Cancer","15067"
"Cancer","15068"
"Cancer","15069"
"Cancer","1507"
"Cancer","15070"
"Cancer","15071"
"Cancer","15072"
"Cancer","15073"
"Cancer","15074"
"Cancer","15075"
"Cancer","15076"
"Cancer","15077"
"Cancer","15078"
"Cancer","15079"
"Cancer","1508"
"Cancer","15080"
"Cancer","15081"
"Cancer","15082"
"Cancer","15083"
"Cancer","15084"
"Cancer","15085"
"Cancer","15086"
"Cancer","15087"
"Cancer","15088"
"Cancer","15089"
"Cancer","1509"
"Cancer","15090"
"Cancer","15091"
"Cancer","15092"
"Cancer","15093"
"Cancer","15094"
"Cancer","15095"
"Cancer","15096"
"Cancer","15097"
"Cancer","15098"
"Cancer","15099"
"Cancer","151"
"Cancer","1510"
"Cancer","15100"
"Cancer","15101"
"Cancer","15102"
"Cancer","15103"
"Cancer","15104"
"Cancer","15105"
"Cancer","15106"
"Cancer","15107"
"Cancer","15108"
"Cancer","15109"
"Cancer","1511"
"Cancer","15110"
"Cancer","15111"
"Cancer","15112"
"Cancer","15113"
"Cancer","15114"
"Cancer","15115"
"Cancer","15116"
"Cancer","15117"
"Cancer","15118"
"Cancer","15119"
"Cancer","1512"
"Cancer","15120"
"Cancer","15121"
"Cancer","15122"
"Cancer","15123"
"Cancer","15124"
"Cancer","15125"
"Cancer","15126"
"Cancer","15127"
"Cancer","15128"
"Cancer","15129"
"Cancer","1513"
"Cancer","15130"
"Cancer","15131"
"Cancer","15132"
"Cancer","15133"
"Cancer","15134"
"Cancer","15135"
"Cancer","15136"
"Cancer","15137"
"Cancer","15138"
"Cancer","15139"
"Cancer","1514"
"Cancer","15140"
"Cancer","15141"
"Cancer","15142"
"Cancer","15143"
"Cancer","15144"
"Cancer","15145"
"Cancer","15146"
"Cancer","15147"
"Cancer","15148"
"Cancer","15149"
"Cancer","1515"
"Cancer","15150"
"Cancer","15151"
"Cancer","15152"
"Cancer","15153"
"Cancer","15154"
"Cancer","15155"
"Cancer","15156"
"Cancer","15157"
"Cancer","15158"
"Cancer","15159"
"Cancer","1516"
"Cancer","15160"
"Cancer","15161"
"Cancer","15162"
"Cancer","15163"
"Cancer","15164"
"Cancer","15165"
"Cancer","15166"
"Cancer","15167"
"Cancer","15168"
"Cancer","15169"
"Cancer","1517"
"Cancer","15170"
"Cancer","15171"
"Cancer","15172"
"Cancer","15173"
"Cancer","15174"
"Cancer","15175"
"Cancer","15176"
"Cancer","15177"
"Cancer","15178"
"Cancer","15179"
"Cancer","1518"
"Cancer","15180"
"Cancer","15181"
"Cancer","15182"
"Cancer","15183"
"Cancer","15184"
"Cancer","15185"
"Cancer","15186"
"Cancer","15187"
"Cancer","15188"
"Cancer","15189"
"Cancer","1519"
"Cancer","15190"
"Cancer","15191"
"Cancer","15192"
"Cancer","15193"
"Cancer","15194"
"Cancer","15195"
"Cancer","15196"
"Cancer","15197"
"Cancer","15198"
"Cancer","15199"
"Cancer","152"
"Cancer","1520"
"Cancer","15200"
"Cancer","15201"
"Cancer","15202"
"Cancer","15203"
"Cancer","15204"
"Cancer","15205"
"Cancer","15206"
"Cancer","15207"
"Cancer","15208"
"Cancer","15209"
"Cancer","1521"
"Cancer","15210"
"Cancer","15211"
"Cancer","15212"
"Cancer","15213"
"Cancer","15214"
"Cancer","15215"
"Cancer","15216"
"Cancer","15217"
"Cancer","15218"
"Cancer","15219"
"Cancer","1522"
"Cancer","15220"
"Cancer","15221"
"Cancer","15222"
"Cancer","15223"
"Cancer","15224"
"Cancer","15225"
"Cancer","15226"
"Cancer","15227"
"Cancer","15228"
"Cancer","15229"
"Cancer","1523"
"Cancer","15230"
"Cancer","15231"
"Cancer","15232"
"Cancer","15233"
"Cancer","15234"
"Cancer","15235"
"Cancer","15236"
"Cancer","15237"
"Cancer","15238"
"Cancer","15239"
"Cancer","1524"
"Cancer","15240"
"Cancer","15241"
"Cancer","15242"
"Cancer","15243"
"Cancer","15244"
"Cancer","15245"
"Cancer","15246"
"Cancer","15247"
"Cancer","15248"
"Cancer","15249"
"Cancer","1525"
"Cancer","15250"
"Cancer","15251"
"Cancer","15252"
"Cancer","15253"
"Cancer","15254"
"Cancer","15255"
"Cancer","15256"
"Cancer","15257"
"Cancer","15258"
"Cancer","15259"
"Cancer","1526"
"Cancer","15260"
"Cancer","15261"
"Cancer","15262"
"Cancer","15263"
"Cancer","15264"
"Cancer","15265"
"Cancer","15266"
"Cancer","15267"
"Cancer","15268"
"Cancer","15269"
"Cancer","1527"
"Cancer","15270"
"Cancer","15271"
"Cancer","15272"
"Cancer","15273"
"Cancer","15274"
"Cancer","15275"
"Cancer","15276"
"Cancer","15277"
"Cancer","15278"
"Cancer","15279"
"Cancer","1528"
"Cancer","15280"
"Cancer","15281"
"Cancer","15282"
"Cancer","15283"
"Cancer","15284"
"Cancer","15285"
"Cancer","15286"
"Cancer","15287"
"Cancer","15288"
"Cancer","15289"
"Cancer","1529"
"Cancer","15290"
"Cancer","15291"
"Cancer","15292"
"Cancer","15293"
"Cancer","15294"
"Cancer","15295"
"Cancer","15296"
"Cancer","15297"
"Cancer","15298"
"Cancer","15299"
"Cancer","153"
"Cancer","1530"
"Cancer","15300"
"Cancer","15301"
"Cancer","15302"
"Cancer","15303"
"Cancer","15304"
"Cancer","15305"
"Cancer","15306"
"Cancer","15307"
"Cancer","15308"
"Cancer","15309"
"Cancer","1531"
"Cancer","15310"
"Cancer","15311"
"Cancer","15312"
"Cancer","15313"
"Cancer","15314"
"Cancer","15315"
"Cancer","15316"
"Cancer","15317"
"Cancer","15318"
"Cancer","15319"
"Cancer","1532"
"Cancer","15320"
"Cancer","15321"
"Cancer","15322"
"Cancer","15323"
"Cancer","15324"
"Cancer","15325"
"Cancer","15326"
"Cancer","15327"
"Cancer","15328"
"Cancer","15329"
"Cancer","1533"
"Cancer","15330"
"Cancer","15331"
"Cancer","15332"
"Cancer","15333"
"Cancer","15334"
"Cancer","15335"
"Cancer","15336"
"Cancer","15337"
"Cancer","15338"
"Cancer","15339"
"Cancer","1534"
"Cancer","15340"
"Cancer","15341"
"Cancer","15342"
"Cancer","15343"
"Cancer","15344"
"Cancer","15345"
"Cancer","15346"
"Cancer","15347"
"Cancer","15348"
"Cancer","15349"
"Cancer","1535"
"Cancer","15350"
"Cancer","15351"
"Cancer","15352"
"Cancer","15353"
"Cancer","15354"
"Cancer","15355"
"Cancer","15356"
"Cancer","15357"
"Cancer","15358"
"Cancer","15359"
"Cancer","1536"
"Cancer","15360"
"Cancer","15361"
"Cancer","15362"
"Cancer","15363"
"Cancer","15364"
"Cancer","15365"
"Cancer","15366"
"Cancer","15367"
"Cancer","15368"
"Cancer","15369"
"Cancer","1537"
"Cancer","15370"
"Cancer","15371"
"Cancer","15372"
"Cancer","15373"
"Cancer","15374"
"Cancer","15375"
"Cancer","15376"
"Cancer","15377"
"Cancer","15378"
"Cancer","15379"
"Cancer","1538"
"Cancer","15380"
"Cancer","15381"
"Cancer","15382"
"Cancer","15383"
"Cancer","15384"
"Cancer","15385"
"Cancer","15386"
"Cancer","15387"
"Cancer","15388"
"Cancer","15389"
"Cancer","1539"
"Cancer","15390"
"Cancer","15391"
"Cancer","15392"
"Cancer","15393"
"Cancer","15394"
"Cancer","15395"
"Cancer","15396"
"Cancer","15397"
"Cancer","15398"
"Cancer","15399"
"Cancer","154"
"Cancer","1540"
"Cancer","15400"
"Cancer","15401"
"Cancer","15402"
"Cancer","15403"
"Cancer","15404"
"Cancer","15405"
"Cancer","15406"
"Cancer","15407"
"Cancer","15408"
"Cancer","15409"
"Cancer","1541"
"Cancer","15410"
"Cancer","15411"
"Cancer","15412"
"Cancer","15413"
"Cancer","15414"
"Cancer","15415"
"Cancer","15416"
"Cancer","15417"
"Cancer","15418"
"Cancer","15419"
"Cancer","1542"
"Cancer","15420"
"Cancer","15421"
"Cancer","15422"
"Cancer","15423"
"Cancer","15424"
"Cancer","15425"
"Cancer","15426"
"Cancer","15427"
"Cancer","15428"
"Cancer","15429"
"Cancer","1543"
"Cancer","15430"
"Cancer","15431"
"Cancer","15432"
"Cancer","15433"
"Cancer","15434"
"Cancer","15435"
"Cancer","15436"
"Cancer","15437"
"Cancer","15438"
"Cancer","15439"
"Cancer","1544"
"Cancer","15440"
"Cancer","15441"
"Cancer","15442"
"Cancer","15443"
"Cancer","15444"
"Cancer","15445"
"Cancer","15446"
"Cancer","15447"
"Cancer","15448"
"Cancer","15449"
"Cancer","1545"
"Cancer","15450"
"Cancer","15451"
"Cancer","15452"
"Cancer","15453"
"Cancer","15454"
"Cancer","15455"
"Cancer","15456"
"Cancer","15457"
"Cancer","15458"
"Cancer","15459"
"Cancer","1546"
"Cancer","15460"
"Cancer","15461"
"Cancer","15462"
"Cancer","15463"
"Cancer","15464"
"Cancer","15465"
"Cancer","15466"
"Cancer","15467"
"Cancer","15468"
"Cancer","15469"
"Cancer","1547"
"Cancer","15470"
"Cancer","15471"
"Cancer","15472"
"Cancer","15473"
"Cancer","15474"
"Cancer","15475"
"Cancer","15476"
"Cancer","15477"
"Cancer","15478"
"Cancer","15479"
"Cancer","1548"
"Cancer","15480"
"Cancer","15481"
"Cancer","15482"
"Cancer","15483"
"Cancer","15484"
"Cancer","15485"
"Cancer","15486"
"Cancer","15487"
"Cancer","15488"
"Cancer","15489"
"Cancer","1549"
"Cancer","15490"
"Cancer","15491"
"Cancer","15492"
"Cancer","15493"
"Cancer","15494"
"Cancer","15495"
"Cancer","15496"
"Cancer","15497"
"Cancer","15498"
"Cancer","15499"
"Cancer","155"
"Cancer","1550"
"Cancer","15500"
"Cancer","15501"
"Cancer","15502"
"Cancer","15503"
"Cancer","15504"
"Cancer","15505"
"Cancer","15506"
"Cancer","15507"
"Cancer","15508"
"Cancer","15509"
"Cancer","1551"
"Cancer","15510"
"Cancer","15511"
"Cancer","15512"
"Cancer","15513"
"Cancer","15514"
"Cancer","15515"
"Cancer","15516"
"Cancer","15517"
"Cancer","15518"
"Cancer","15519"
"Cancer","1552"
"Cancer","15520"
"Cancer","15521"
"Cancer","15522"
"Cancer","15523"
"Cancer","15524"
"Cancer","15525"
"Cancer","15526"
"Cancer","15527"
"Cancer","15528"
"Cancer","15529"
"Cancer","1553"
"Cancer","15530"
"Cancer","15531"
"Cancer","15532"
"Cancer","15533"
"Cancer","15534"
"Cancer","15535"
"Cancer","15536"
"Cancer","15537"
"Cancer","15538"
"Cancer","15539"
"Cancer","1554"
"Cancer","15540"
"Cancer","15541"
"Cancer","15542"
"Cancer","15543"
"Cancer","15544"
"Cancer","15545"
"Cancer","15546"
"Cancer","15547"
"Cancer","15548"
"Cancer","15549"
"Cancer","1555"
"Cancer","15550"
"Cancer","15551"
"Cancer","15552"
"Cancer","15553"
"Cancer","15554"
"Cancer","15555"
"Cancer","15556"
"Cancer","15557"
"Cancer","15558"
"Cancer","15559"
"Cancer","1556"
"Cancer","15560"
"Cancer","15561"
"Cancer","15562"
"Cancer","15563"
"Cancer","15564"
"Cancer","15565"
"Cancer","15566"
"Cancer","15567"
"Cancer","15568"
"Cancer","15569"
"Cancer","1557"
"Cancer","15570"
"Cancer","15571"
"Cancer","15572"
"Cancer","15573"
"Cancer","15574"
"Cancer","15575"
"Cancer","15576"
"Cancer","15577"
"Cancer","15578"
"Cancer","15579"
"Cancer","1558"
"Cancer","15580"
"Cancer","15581"
"Cancer","15582"
"Cancer","15583"
"Cancer","15584"
"Cancer","15585"
"Cancer","15586"
"Cancer","15587"
"Cancer","15588"
"Cancer","15589"
"Cancer","1559"
"Cancer","15590"
"Cancer","15591"
"Cancer","15592"
"Cancer","15593"
"Cancer","15594"
"Cancer","15595"
"Cancer","15596"
"Cancer","15597"
"Cancer","15598"
"Cancer","15599"
"Cancer","156"
"Cancer","1560"
"Cancer","15600"
"Cancer","15601"
"Cancer","15602"
"Cancer","15603"
"Cancer","15604"
"Cancer","15605"
"Cancer","15606"
"Cancer","15607"
"Cancer","15608"
"Cancer","15609"
"Cancer","1561"
"Cancer","15610"
"Cancer","15611"
"Cancer","15612"
"Cancer","15613"
"Cancer","15614"
"Cancer","15615"
"Cancer","15616"
"Cancer","15617"
"Cancer","15618"
"Cancer","15619"
"Cancer","1562"
"Cancer","15620"
"Cancer","15621"
"Cancer","15622"
"Cancer","15623"
"Cancer","15624"
"Cancer","15625"
"Cancer","15626"
"Cancer","15627"
"Cancer","15628"
"Cancer","15629"
"Cancer","1563"
"Cancer","15630"
"Cancer","15631"
"Cancer","15632"
"Cancer","15633"
"Cancer","15634"
"Cancer","15635"
"Cancer","15636"
"Cancer","15637"
"Cancer","15638"
"Cancer","15639"
"Cancer","1564"
"Cancer","15640"
"Cancer","15641"
"Cancer","15642"
"Cancer","15643"
"Cancer","15644"
"Cancer","15645"
"Cancer","15646"
"Cancer","15647"
"Cancer","15648"
"Cancer","15649"
"Cancer","1565"
"Cancer","15650"
"Cancer","15651"
"Cancer","15652"
"Cancer","15653"
"Cancer","15654"
"Cancer","15655"
"Cancer","15656"
"Cancer","15657"
"Cancer","15658"
"Cancer","15659"
"Cancer","1566"
"Cancer","15660"
"Cancer","15661"
"Cancer","15662"
"Cancer","15663"
"Cancer","15664"
"Cancer","15665"
"Cancer","15666"
"Cancer","15667"
"Cancer","15668"
"Cancer","15669"
"Cancer","1567"
"Cancer","15670"
"Cancer","15671"
"Cancer","15672"
"Cancer","15673"
"Cancer","15674"
"Cancer","15675"
"Cancer","15676"
"Cancer","15677"
"Cancer","15678"
"Cancer","15679"
"Cancer","1568"
"Cancer","15680"
"Cancer","15681"
"Cancer","15682"
"Cancer","15683"
"Cancer","15684"
"Cancer","15685"
"Cancer","15686"
"Cancer","15687"
"Cancer","15688"
"Cancer","15689"
"Cancer","1569"
"Cancer","15690"
"Cancer","15691"
"Cancer","15692"
"Cancer","15693"
"Cancer","15694"
"Cancer","15695"
"Cancer","15696"
"Cancer","15697"
"Cancer","15698"
"Cancer","15699"
"Cancer","157"
"Cancer","1570"
"Cancer","15700"
"Cancer","15701"
"Cancer","15702"
"Cancer","15703"
"Cancer","15704"
"Cancer","15705"
"Cancer","15706"
"Cancer","15707"
"Cancer","15708"
"Cancer","15709"
"Cancer","1571"
"Cancer","15710"
"Cancer","15711"
"Cancer","15712"
"Cancer","15713"
"Cancer","15714"
"Cancer","15715"
"Cancer","15716"
"Cancer","15717"
"Cancer","15718"
"Cancer","15719"
"Cancer","1572"
"Cancer","15720"
"Cancer","15721"
"Cancer","15722"
"Cancer","15723"
"Cancer","15724"
"Cancer","15725"
"Cancer","15726"
"Cancer","15727"
"Cancer","15728"
"Cancer","15729"
"Cancer","1573"
"Cancer","15730"
"Cancer","15731"
"Cancer","15732"
"Cancer","15733"
"Cancer","15734"
"Cancer","15735"
"Cancer","15736"
"Cancer","15737"
"Cancer","15738"
"Cancer","15739"
"Cancer","1574"
"Cancer","15740"
"Cancer","15741"
"Cancer","15742"
"Cancer","15743"
"Cancer","15744"
"Cancer","15745"
"Cancer","15746"
"Cancer","15747"
"Cancer","15748"
"Cancer","15749"
"Cancer","1575"
"Cancer","15750"
"Cancer","15751"
"Cancer","15752"
"Cancer","15753"
"Cancer","15754"
"Cancer","15755"
"Cancer","15756"
"Cancer","15757"
"Cancer","15758"
"Cancer","15759"
"Cancer","1576"
"Cancer","15760"
"Cancer","15761"
"Cancer","15762"
